Delta
-1.514188353929433
-1.5125110386248168
-1.510841413800709
-1.50917943475907
-1.5075250574431236
-1.5058782384331824
-1.5042389349415777
-1.502607104807017
-1.5009827064880978
-1.4993656990560758
-1.4977560421872824
-1.4961536961544804
-1.4945586218181137
-1.4929707806166848
-1.4913901345568088
-1.4898166462027473
-1.4882502786655583
-1.4866909955917536
-1.485138761151668
-1.4835935400276368
-1.482055297401401
-1.4805239989419734
-1.4789996107927297
-1.4774820995583122
-1.4759714322916662
-1.474467576480685
-1.4729705000348514
-1.4714801712717445
-1.4699965589034278
-1.4685196320229086
-1.4670493600905758
-1.465585712920468
-1.464128660666861
-1.4626781738105943
-1.4612342231457431
-1.4597967797662386
-1.4583658150525511
-1.4569413006586407
-1.4555232084990668
-1.4541115107359992
-1.4527061797667629
-1.4513071882113135
-1.4499145089000884
-1.448528114861923
-1.447147979312359
-1.4457740756420938
-1.4444063774056835
-1.4430448583105777
-1.4416894922063925
-1.4403402530744476
-1.4389971150176153
-1.4376600522504823
-1.4363290390897678
-1.4350040499451058
-1.433685059310096
-1.432372041753715
-1.431064971911999
-1.4297638244800732
-1.428468574204564
-1.427179195876261
-1.4258956643231255
-1.4246179544036555
-1.4233460410005705
-1.4220798990148138
-1.4208195033599533
-1.419564828956731
-1.4183158507282505
-1.4170725435950486
-1.4158348824709732
-1.4146028422590244
-1.4133763978477363
-1.412155524107598
-1.4109401958881216
-1.409730388014896
-1.4085260752872804
-1.4073272324759656
-1.4061338343212633
-1.4049458555312824
-1.4037632707807801
-1.402586054709832
-1.401414181923219
-1.4002476269897608
-1.399086364441968
-1.397930368776028
-1.3967796144520053
-1.3956340758941221
-1.3944937274914389
-1.3933585435987883
-1.3922284985376407
-1.3911035665974774
-1.3899837220371865
-1.3888689390866569
-1.387759191948722
-1.3866544548009925
-1.3855547017979757
-1.3844599070735728
-1.3833700447432788
-1.3822850889070335
-1.3812050136516698
-1.380129793053926
-1.379059401183393
-1.3779938121056283
-1.3769329998852302
-1.3758769385891698
-1.3748256022901975
-1.3737789650702255
-1.372737001023936
-1.3716996842623184
-1.370666988916283
-1.3696388891405007
-1.3686153591170473
-1.3675963730592495
-1.3665819052155324
-1.3655719298732603
-1.3645664213626552
-1.3635653540606398
-1.3625687023948698
-1.36157644084754
-1.360588543959375
-1.3596049863335578
-1.3586257426395631
-1.3576507876171753
-1.3566800960801957
-1.3557136429204555
-1.3547514031115426
-1.3537933517125813
-1.3528394638720287
-1.3518897148313294
-1.3509440799286112
-1.3500025346022337
-1.349065054394428
-1.348131614954669
-1.347202192043232
-1.3462767615344808
-1.3453552994201967
-1.3444377818127848
-1.343524184948445
-1.342614485190292
-1.3417086590312828
-1.3408066830972063
-1.339908534149482
-1.3390141890879255
-1.338123624953435
-1.337236818930545
-1.3363537483499435
-1.3354743906908564
-1.3345987235833587
-1.3337267248105993
-1.3328583723108989
-1.3319936441798035
-1.3311325186719951
-1.3302749742030973
-1.329420989351497
-1.3285705428598646
-1.3277236136368082
-1.326880180758189
-1.3260402234685869
-1.3252037211824517
-1.3243706534853206
-1.3235410001348005
-1.3227147410615332
-1.3218918563701252
-1.3210723263397777
-1.3202561314250556
-1.3194432522563675
-1.3186336696405276
-1.3178273645610266
-1.3170243181784425
-1.3162245118304918
-1.3154279270322622
-1.314634545476151
-1.3138443490318024
-1.3130573197459647
-1.3122734398422187
-1.3114926917206844
-1.3107150579575644
-1.3099405213046789
-1.3091690646888918
-1.3084006712114382
-1.3076353241472236
-1.3068730069439873
-1.3061137032215242
-1.3053573967705423
-1.3046040715519092
-1.3038537116953215
-1.3031063014983657
-1.3023618254251446
-1.3016202681051325
-1.3008816143317359
-1.300145849060984
-1.2994129574100668
-1.2986829246558511
-1.2979557362332257
-1.297231377733664
-1.2965098349034385
-1.295791093642074
-1.2950751400004301
-1.29436196017906
-1.2936515405263624
-1.2929438675366902
-1.2922389278485389
-1.2915367082424827
-1.2908371956393923
-1.2901403770982909
-1.2894462398144984
-1.2887547711174432
-1.2880659584687029
-1.2873797894598402
-1.2866962518104028
-1.2860153333657225
-1.2853370220947684
-1.284661306088089
-1.283988173555547
-1.283317612824172
-1.2826496123360283
-1.2819841606459499
-1.281321246419432
-1.2806608584303336
-1.2800029855587254
-1.2793476167887259
-1.278694741206281
-1.2780443479968695
-1.2773964264434603
-1.276750965924264
-1.2761079559104942
-1.2754673859643215
-1.2748292457365793
-1.2741935249647287
-1.2735602134706676
-1.2729293011586247
-1.2723007780130449
-1.2716746340964473
-1.27105085954759
-1.270429444579091
-1.2698103794755977
-1.2691936545917337
-1.268579260350154
-1.2679671872394238
-1.267357425812356
-1.2667499666838347
-1.2661448005290972
-1.2655419180817817
-1.264941310132115
-1.2643429675252
-1.2637468811590573
-1.2631530419831212
-1.262561440996287
-1.26197206924539
-1.2613849178235346
-1.260799977868423
-1.2602172405608258
-1.2596366971229915
-1.2590583388172025
-1.2584821569441793
-1.257908142841775
-1.2573362878834635
-1.2567665834769834
-1.2561990210630594
-1.2556335921140203
-1.25507028813258
-1.2545091006505944
-1.2539500212278893
-1.2533930414510766
-1.2528381529324462
-1.2522853473088922
-1.2517346162408658
-1.251185951411357
-1.250639344524931
-1.2500947873068133
-1.249552271501938
-1.249011788874153
-1.2484733312053449
-1.2479368902946892
-1.2474024579578695
-1.2468700260264094
-1.2463395863468814
-1.2458111307804338
-1.2452846512020233
-1.2447601394998882
-1.2442375875750982
-1.2437169873409297
-1.2431983307224133
-1.2426816096559925
-1.242166816088977
-1.2416539419792858
-1.241142979295055
-1.240633920014318
-1.24012675612476
-1.239621479623499
-1.2391180825167338
-1.2386165568197594
-1.2381168945566152
-1.2376190877600957
-1.2371231284716202
-1.2366290087410738
-1.236136720626882
-1.2356462561959238
-1.2351576075235653
-1.2346707666936567
-1.234185725798649
-1.2337024769396303
-1.2332210122263996
-1.2327413237776792
-1.2322634037212419
-1.2317872441940005
-1.2313128373423508
-1.230840175322183
-1.2303692502993573
-1.2299000544497154
-1.229432579959541
-1.2289668190257497
-1.2285027638561759
-1.2280404066699968
-1.2275797396979744
-1.2271207551828256
-1.2266634453796343
-1.2262078025562249
-1.2257538189934627
-1.2253014869857841
-1.2248507988416086
-1.2244017468836401
-1.2239543234494514
-1.223508520891844
-1.223064331579375
-1.222621747896779
-1.2221807622454754
-1.2217413670440422
-1.2213035547286633
-1.2208673177537175
-1.2204326485922306
-1.219999539736365
-1.2195679836979965
-1.2191379730091303
-1.2187095002225692
-1.218282557912293
-1.2178571386740826
-1.2174332351259836
-1.2170108399088952
-1.2165899456870637
-1.2161705451486253
-1.2157526310061095
-1.2153361959970195
-1.214921232884318
-1.2145077344569837
-1.2140956935305185
-1.2136851029474556
-1.2132759555779125
-1.212868244320094
-1.2124619621007764
-1.2120571018758552
-1.211653656630812
-1.2112516193812393
-1.210850983173309
-1.2104517410842712
-1.2100538862229298
-1.2096574117301093
-1.20926231077912
-1.2088685765762146
-1.2084762023610565
-1.2080851814071314
-1.2076955070221944
-1.207307172548695
-1.2069201713642002
-1.2065344968817813
-1.2061501425504197
-1.20576710185541
-1.2053853683186984
-1.2050049354992958
-1.2046257969935972
-1.2042479464357487
-1.20387137749797
-1.2034960838908941
-1.2031220593638474
-1.2027492977052072
-1.20237779274262
-1.202007538343341
-1.2016385284144726
-1.2012707569032313
-1.200904217797169
-1.2005389051244086
-1.200174812953918
-1.1998119353956112
-1.1994502666006277
-1.1990898007614987
-1.1987305321122865
-1.1983724549287482
-1.1980155635285326
-1.1976598522712165
-1.1973053155585196
-1.1969519478343382
-1.1965997435848743
-1.1962486973387163
-1.1958988036669247
-1.1955500571830162
-1.195202452543076
-1.194855984445767
-1.1945106476323923
-1.1941664368868035
-1.1938233470354611
-1.1934813729474645
-1.1931405095343446
-1.192800751750273
-1.192462094591795
-1.1921245330978678
-1.1917880623497528
-1.1914526774709375
-1.1911183736270374
-1.1907851460256624
-1.1904529899162948
-1.1901219005902024
-1.1897918733802326
-1.1894629036606867
-1.1891349868471464
-1.1888081183962844
-1.188482293805705
-1.188157508613732
-1.1878337583991658
-1.1875110387811476
-1.1871893454188596
-1.1868686740112668
-1.1865490202969466
-1.1862303800538394
-1.1859127490988965
-1.1855961232878411
-1.185280498514939
-1.184965870712655
-1.184652235851363
-1.184339589939052
-1.184027929021011
-1.1837172491794588
-1.1834075465333513
-1.183098817237846
-1.1827910574841527
-1.1824842634990564
-1.182178431544606
-1.1818735579177515
-1.1815696389500039
-1.181266671006967
-1.1809646504881015
-1.1806635738262008
-1.1803634374871106
-1.1800642379692876
-1.1797659718033728
-1.1794686355518302
-1.1791722258085306
-1.1788767391983033
-1.178582172376622
-1.1782885220290769
-1.1779957848710025
-1.1777039576470179
-1.1774130371306415
-1.1771230201239007
-1.1768339034567696
-1.1765456839868471
-1.1762583585988837
-1.1759719242043478
-1.1756863777409354
-1.1754017161722514
-1.1751179364872189
-1.1748350356997632
-1.1745530108482694
-1.1742718589952106
-1.173991577226665
-1.173712162651894
-1.1734336124028737
-1.1731559236338915
-1.1728790935210127
-1.1726031192617756
-1.172327998074652
-1.172053727198592
-1.1717803038926868
-1.1715077254356177
-1.1712359891252935
-1.17096509227842
-1.170695032229991
-1.1704258063329442
-1.1701574119577032
-1.1698898464917482
-1.1696231073391679
-1.1693571919203178
-1.1690920976713335
-1.1688278220437203
-1.168564362504005
-1.1683017165332465
-1.1680398816267095
-1.167778855293422
-1.1675186350557898
-1.1672592184492019
-1.167000603021661
-1.1667427863333764
-1.1664857659564203
-1.1662295394743132
-1.1659741044816738
-1.1657194585838877
-1.1654655993966745
-1.1652125245458116
-1.1649602316667462
-1.1647087184042284
-1.164457982412029
-1.1642080213525656
-1.1639588328965804
-1.1637104147228337
-1.163462764517782
-1.163215879975238
-1.1629697587960985
-1.162724398688043
-1.16247979736522
-1.1622359525479637
-1.1619928619625526
-1.1617505233408607
-1.1615089344201197
-1.1612680929427008
-1.1610279966557702
-1.16078864331113
-1.1605500306648817
-1.160312156477278
-1.1600750185123925
-1.159838614537967
-1.1596029423251781
-1.159367999648391
-1.159133784285
-1.158900294015179
-1.1586675266216993
-1.1584354798897716
-1.1582041516068373
-1.1579735395623532
-1.1577436415477453
-1.1575144553561008
-1.157285978782079
-1.1570582096217943
-1.1568311456726008
-1.1566047847329903
-1.1563791246024757
-1.1561541630814198
-1.1559298979709653
-1.1557063270728756
-1.1554834481894822
-1.155261259123538
-1.1550397576781213
-1.1548189416565484
-1.1545988088623973
-1.1543793570992011
-1.1541605841706366
-1.1539424878802091
-1.1537250660314444
-1.1535083164276385
-1.1532922368718843
-1.1530768251670516
-1.152862079115666
-1.1526479965199967
-1.1524345751819818
-1.152221812903096
-1.1520097074844888
-1.151798256726985
-1.1515874584308796
-1.1513773103961444
-1.1511678104223588
-1.1509589563087377
-1.15075074585405
-1.1505431768567942
-1.1503362471150946
-1.150129954426792
-1.1499242965894572
-1.1497192714004734
-1.1495148766569696
-1.1493111101559985
-1.1491079696944881
-1.148905453069345
-1.1487035580774694
-1.1485022825159161
-1.1483016241818285
-1.1481015808725898
-1.147902150385894
-1.1477033305197555
-1.1475051190727437
-1.1473075138438473
-1.1471105126327172
-1.146914113239761
-1.1467183134661574
-1.1465231111139567
-1.1463285039862647
-1.1461344898872616
-1.1459410666223335
-1.1457482319982055
-1.1455559838229743
-1.1453643199062906
-1.1451732380595214
-1.1449827360957003
-1.1447928118297963
-1.1446034630787973
-1.1444146876617503
-1.144226483400009
-1.1440388481173211
-1.1438517796398946
-1.1436652757965777
-1.143479334419001
-1.1432939533416706
-1.143109130402144
-1.1429248634411198
-1.1427411503025902
-1.1425579888340356
-1.1423753768864326
-1.1421933123145045
-1.1420117929768343
-1.1418308167359756
-1.1416503814585988
-1.1414704850156785
-1.14129112528256
-1.1411123001391426
-1.1409340074700587
-1.1407562451647006
-1.1405790111174867
-1.140402303227923
-1.1402261194008045
-1.1400504575462629
-1.139875315580012
-1.1397006914234264
-1.1395265830036918
-1.1393529882539564
-1.1391799051134484
-1.139007331527641
-1.1388352654483604
-1.1386637048339425
-1.1384926476493558
-1.1383220918663501
-1.138152035463583
-1.1379824764267308
-1.1378134127486557
-1.1376448424295136
-1.1374767634768894
-1.1373091739059118
-1.1371420717394018
-1.1369754550079847
-1.1368093217501982
-1.1366436700126357
-1.136478497850062
-1.1363138033255133
-1.1361495845104483
-1.1359858394848161
-1.1358225663372126
-1.1356597631649519
-1.1354974280742225
-1.1353355591801317
-1.1351741546068674
-1.1350132124877659
-1.1348527309654395
-1.1346927081918428
-1.1345331423283844
-1.1343740315460258
-1.1342153740253762
-1.1340571679567526
-1.1338994115403227
-1.1337421029860997
-1.1335852405141529
-1.1334288223545481
-1.1332728467475142
-1.1331173119435118
-1.1329622162032662
-1.1328075577978611
-1.1326533350088153
-1.1324995461281464
-1.1323461894583826
-1.1321932633127019
-1.1320407660149372
-1.1318886958996617
-1.1317370513121765
-1.1315858306086464
-1.1314350321561004
-1.131284654332481
-1.1311346955266754
-1.1309851541385816
-1.1308360285790955
-1.1306873172702157
-1.1305390186450248
-1.130391131147696
-1.1302436532335927
-1.1300965833691963
-1.1299499200322467
-1.1298036617116298
-1.129657806907477
-1.1295123541311436
-1.1293673019052193
-1.129222648763589
-1.1290783932512998
-1.128934533924767
-1.128791069351556
-1.1286479981105164
-1.128505318791765
-1.1283630299966148
-1.1282211303376184
-1.1280796184384985
-1.1279384929342429
-1.1277977524709057
-1.127657395705797
-1.1275174213072725
-1.127377827954798
-1.1272386143389392
-1.1270997791612862
-1.1269613211343776
-1.12682323898181
-1.1266855314380062
-1.1265481972483764
-1.1264112351690783
-1.1262746439671665
-1.126138422420324
-1.1260025693170586
-1.125867083456433
-1.125731963648131
-1.1255972087123967
-1.1254628174799217
-1.1253287887918375
-1.1251951214996023
-1.1250618144649995
-1.1249288665600063
-1.124796276666765
-1.1246640436775104
-1.124532166494514
-1.1244006440299261
-1.1242694752058184
-1.1241386589540017
-1.124008194216061
-1.1238780799431232
-1.1237483150959504
-1.1236188986446696
-1.1234898295688918
-1.1233611068574108
-1.123232729508287
-1.1231046965286846
-1.1229770069347653
-1.1228496597516224
-1.1227226540132123
-1.1225959887621806
-1.1224696630498416
-1.122343675936079
-1.122218026489164
-1.1220927137857764
-1.1219677369107997
-1.1218430949572507
-1.1217187870262308
-1.1215948122267632
-1.1214711696756876
-1.1213478584975642
-1.1212248778246214
-1.1211022267965394
-1.1209799045604496
-1.120857910270772
-1.1207362430891017
-1.1206149021841374
-1.12049388673151
-1.120373195913753
-1.1202528289201061
-1.1201327849464662
-1.1200130631952654
-1.1198936628753189
-1.1197745832017643
-1.1196558233958995
-1.1195373826851238
-1.1194192603027815
-1.1193014554880456
-1.1191839674858541
-1.1190667955467632
-1.1189499389267823
-1.1188333968873625
-1.11871716869522
-1.118601253622233
-1.1184856509453183
-1.118370359946351
-1.1182553799119976
-1.1181407101336702
-1.1180263499073568
-1.11791229853354
-1.1177985553170617
-1.1176851195670436
-1.1175719905967532
-1.1174591677234726
-1.1173466502684692
-1.1172344375567616
-1.1171225289171225
-1.1170109236819186
-1.1168996211869993
-1.1167886207716093
-1.1166779217782534
-1.1165675235526307
-1.1164574254434936
-1.116347626802579
-1.116238126984436
-1.1161289253464093
-1.116020021248476
-1.1159114140531832
-1.1158031031255051
-1.1156950878327825
-1.1155873675446035
-1.1154799416327006
-1.1153728094708921
-1.1152659704349281
-1.11515942390244
-1.1150531692528305
-1.1149472058671897
-1.1148415331281842
-1.114736150419992
-1.1146310571281925
-1.1145262526397055
-1.1144217363426496
-1.114317507626333
-1.1142135658811159
-1.1141099104983267
-1.1140065408702144
-1.1139034563898313
-1.1138006564509881
-1.113698140448149
-1.1135959077763586
-1.1134939578311716
-1.1133922900086055
-1.113290903705012
-1.1131897983170398
-1.1130889732415719
-1.1129884278756603
-1.1128881616163804
-1.1127881738609253
-1.1126884640063743
-1.1125890314497195
-1.1124898755877948
-1.1123909958172147
-1.1122923915342868
-1.1121940621350075
-1.11209600701493
-1.1119982255692145
-1.1119007171924722
-1.1118034812787885
-1.1117065172216318
-1.111609824413817
-1.1115134022474658
-1.111417250113965
-1.1113213674038886
-1.1112257535070313
-1.111130407812259
-1.1110353297075584
-1.110940518579984
-1.1108459738155867
-1.110751694799411
-1.1106576809154647
-1.1105639315466347
-1.1104704460747543
-1.11037722388047
-1.1102842643432727
-1.1101915668414786
-1.1100991307521961
-1.110006955451249
-1.1099150403132483
-1.1098233847115093
-1.1097319880180345
-1.109640849603537
-1.1095499688373787
-1.1094593450876076
-1.1093689777208937
-1.10927886610252
-1.109189009596478
-1.1090994075652465
-1.1090100593699972
-1.1089209643704971
-1.108832121925108
-1.1087435313907652
-1.1086551921230046
-1.1085671034759903
-1.1084792648024113
-1.1083916754536438
-1.1083043347795876
-1.1082172421287853
-1.1081303968483918
-1.1080437982841491
-1.1079574457804853
-1.1078713386803989
-1.1077854763255965
-1.1076998580564112
-1.1076144832118646
-1.1075293511296678
-1.1074444611462033
-1.1073598125966493
-1.1072754048148485
-1.1071912371334398
-1.1071073088838215
-1.1070236193962422
-1.106940167999677
-1.1068569540220656
-1.106773976790108
-1.1066912356294707
-1.1066087298647111
-1.106526458819335
-1.106444421815834
-1.10636261817569
-1.1062810472194526
-1.1061997082666843
-1.1061186006360948
-1.106037723645474
-1.1059570766118325
-1.1058766588513171
-1.105796469679332
-1.1057165084105594
-1.1056367743589586
-1.1055572668378588
-1.1054779851599368
-1.1053989286372876
-1.1053200965814718
-1.1052414883035389
-1.1051631031140714
-1.1050849403232106
-1.105006999240746
-1.1049292791760956
-1.1048517794383654
-1.1047744993364528
-1.1046974381789894
-1.1046205952744679
-1.1045439699312334
-1.1044675614575716
-1.104391369161695
-1.104315392351856
-1.1042396303363533
-1.1041640824235837
-1.104088747922088
-1.1040136261405937
-1.1039387163880974
-1.1038640179738257
-1.1037895302074234
-1.1037152523988352
-1.1036411838584894
-1.1035673238972656
-1.103493671826594
-1.103420226958452
-1.1033469886054803
-1.103273956080939
-1.1032011286988608
-1.1031285057740237
-1.103056086622012
-1.1029838705593082
-1.102911856903292
-1.1028400449723208
-1.1027684340857575
-1.1026970235640146
-1.1026258127286497
-1.1025548009023591
-1.1024839874090522
-1.1024133715739048
-1.1023429527233743
-1.102272730185301
-1.1022027032889152
-1.102132871364894
-1.102063233745413
-1.1019937897642031
-1.101924538756573
-1.1018554800594795
-1.1017866130115561
-1.1017179369531724
-1.1016494512264916
-1.1015811551754684
-1.1015130481459714
-1.1014451294857248
-1.1013773985444728
-1.101309854673911
-1.101242497227823
-1.1011753255620507
-1.1011083390345906
-1.1010415370056137
-1.1009749188374953
-1.100908483894897
-1.1008422315447546
-1.1007761611563651
-1.1007102721014057
-1.1006445637539688
-1.100579035490619
-1.1005136866904164
-1.1004485167349705
-1.1003835250084495
-1.1003187108976642
-1.100254073792049
-1.100189613083737
-1.1001253281675885
-1.1000612184412302
-1.0999972833050429
-1.0999335221622912
-1.0998699344190517
-1.0998065194843072
-1.0997432767699786
-1.0996802056909145
-1.0996173056649725
-1.0995545761130157
-1.0994920164589375
-1.099429626129725
-1.0993674045554693
-1.0993053511693645
-1.0992434654077663
-1.0991817467102352
-1.0991201945195037
-1.0990588082815382
-1.098997587445602
-1.0989365314641502
-1.098875639793013
-1.0988149118913038
-1.098754347221493
-1.0986939452493911
-1.0986337054441857
-1.0985736272784936
-1.0985137102283262
-1.09845395377311
-1.0983943573957606
-1.0983349205826034
-1.0982756428235108
-1.0982165236117871
-1.0981575624442872
-1.0980987588213493
-1.0980401122468564
-1.0979816222282461
-1.0979232882764804
-1.0978651099061048
-1.097807086635225
-1.097749217985522
-1.0976915034822812
-1.0976339426543338
-1.0975765350341582
-1.0975192801577938
-1.0974621775649442
-1.0974052267988348
-1.097348427406381
-1.0972917789380692
-1.0972352809480177
-1.0971789329939476
-1.0971227346372119
-1.097066685442763
-1.0970107849791693
-1.096955032818621
-1.0968994285368832
-1.096843971713374
-1.096788661931031
-1.096733498776471
-1.0966784818398498
-1.0966236107148977
-1.0965688849989546
-1.0965143042928829
-1.096459868201107
-1.0964055763315987
-1.0963514282958882
-1.0962974237090362
-1.0962435621895592
-1.0961898433595227
-1.0961362668444317
-1.0960828322733316
-1.0960295392786956
-1.0959763874964108
-1.0959233765658345
-1.095870506129727
-1.095817775834256
-1.095765185328944
-1.0957127342666566
-1.0956604223036748
-1.0956082490995565
-1.0955562143171576
-1.095504317622614
-1.0954525586853625
-1.095400937178053
-1.095349452776551
-1.095298105159962
-1.0952468940105073
-1.095195819013577
-1.0951448798577625
-1.0950940762346337
-1.095043407838923
-1.094992874368412
-1.0949424755238835
-1.0948922110091275
-1.0948420805308932
-1.0947920837989362
-1.0947422205258717
-1.094692490427231
-1.0946428932214023
-1.0945934286296035
-1.094544096375873
-1.094494896187019
-1.094445827792592
-1.0943968909248365
-1.0943480853187426
-1.0942994107118726
-1.094250866844486
-1.094202453459385
-1.0941541703019364
-1.0941060171200576
-1.0940579936641253
-1.0940100996869992
-1.0939623349439764
-1.0939146991926902
-1.0938671921932357
-1.0938198137079331
-1.0937725635014277
-1.0937254413406705
-1.0936784469947691
-1.0936315802350456
-1.093584840834972
-1.0935382285701662
-1.0934917432182714
-1.0934453845590375
-1.0933991523741888
-1.0933530464474297
-1.0933070665644313
-1.0932612125127266
-1.0932154840817427
-1.0931698810627477
-1.0931244032487741
-1.0930790504346413
-1.0930338224168727
-1.0929887189936724
-1.0929437399649302
-1.092898885132105
-1.0928541542982493
-1.092809547267971
-1.0927650638473572
-1.0927207038439608
-1.0926764670667808
-1.092632353326197
-1.0925883624339403
-1.0925444942030818
-1.092500748447955
-1.0924571249841386
-1.0924136236284432
-1.09237024419884
-1.0923269865144083
-1.0922838503953862
-1.0922408356630484
-1.092197942139681
-1.0921551696485867
-1.092112518014018
-1.092069987061157
-1.0920275766160543
-1.0919852865056379
-1.0919431165576212
-1.0919010666005424
-1.0918591364636319
-1.091817325976883
-1.0917756349709216
-1.0917340632770547
-1.0916926107271807
-1.091651277153779
-1.0916100623898675
-1.0915689662689763
-1.0915279886251086
-1.091487129292714
-1.0914463881066516
-1.0914057649021662
-1.0913652595148322
-1.0913248717805522
-1.0912846015355124
-1.0912444486161466
-1.0912044128590992
-1.091164494101249
-1.0911246921795645
-1.0910850069312164
-1.0910454381934285
-1.0910059858035146
-1.0909666495988322
-1.0909274294167355
-1.0908883250946002
-1.0908493364697145
-1.0908104633793536
-1.090771705660628
-1.0907330631505832
-1.0906945356860756
-1.0906561231038125
-1.0906178252402643
-1.0905796419317293
-1.0905415730142143
-1.0905036183234222
-1.0904657776948117
-1.0904280509634978
-1.0903904379642257
-1.0903529385313955
-1.0903155524989978
-1.0902782797006088
-1.0902411199693733
-1.090204073137967
-1.090167139038592
-1.0901303175029518
-1.0900936083622221
-1.0900570114470556
-1.0900205265874816
-1.0899841536130441
-1.0899478923526331
-1.089911742634535
-1.0898757042863945
-1.0898397771352226
-1.0898039610073604
-1.0897682557284614
-1.0897326611234865
-1.0896971770166588
-1.0896618032315155
-1.089626539590829
-1.0895913859166007
-1.0895563420300916
-1.08952140775175
-1.0894865829012828
-1.0894518672974822
-1.089417260758434
-1.0893827631013504
-1.089348374142585
-1.0893140936976555
-1.089279921581211
-1.0892458576070578
-1.089211901588056
-1.0891780533362734
-1.0891443126628015
-1.0891106793778504
-1.0890771532907293
-1.0890437342098196
-1.089010421942577
-1.0889772162955451
-1.0889441170743301
-1.0889111240835274
-1.088878237126904
-1.088845456007202
-1.0888127805262289
-1.0887802104848419
-1.0887477456829187
-1.088715385919384
-1.0886831309922376
-1.0886509806984637
-1.0886189348341055
-1.0885869931942282
-1.0885551555729742
-1.0885234217634168
-1.0884917915577759
-1.0884602647472763
-1.0884288411221308
-1.0883975204716354
-1.0883663025841386
-1.0883351872469975
-1.0883041742466346
-1.0882732633685257
-1.08824245439719
-1.088211747116195
-1.088181141308195
-1.0881506367549247
-1.0881202332371434
-1.0880899305347282
-1.0880597284266287
-1.0880296266909142
-1.0879996251046715
-1.0879697234441925
-1.0879399214848264
-1.0879102190010532
-1.0878806157664769
-1.087851111553856
-1.0878217061350697
-1.08779239928118
-1.0877631907624232
-1.0877340803481588
-1.087705067806968
-1.0876761529066354
-1.0876473354141492
-1.0876186150957028
-1.087589991716684
-1.08756146504182
-1.0875330348349892
-1.0875047008593925
-1.0874764628774904
-1.0874483206510257
-1.0874202739410823
-1.0873923225079982
-1.0873644661114745
-1.0873367045106161
-1.0873090374637588
-1.087281464728711
-1.087253986062638
-1.0872266012221221
-1.087199309963093
-1.0871721120410138
-1.0871450072107203
-1.0871179952265446
-1.0870910758422845
-1.0870642488112565
-1.087037513886239
-1.0870108708195954
-1.086984319363193
-1.086957859268449
-1.0869314902864216
-1.086905212167708
-1.0868790246625195
-1.0868529275207075
-1.0868269204917897
-1.0868010033249123
-1.0867751757689412
-1.0867494375724112
-1.0867237884835803
-1.0866982282504463
-1.0866727566207925
-1.0866473733421136
-1.0866220781617444
-1.0865968708268237
-1.0865717510842852
