rd(i),uf(i),Rnorm(i),Product
0.106,0.024144331144093464,2.2974170175835833,0.05546959724861363
0.109,0.015000220988212614,2.3026862018169347,0.03454080189376197
0.112,0.005823288658587196,2.306269247095614,0.013430071550260322
0.115,-0.0033660180966310492,2.3081661534196205,-0.007769329042441721
0.118,-0.012548577008923287,2.3085876881582883,-0.02896949038670646
0.121,-0.021706522563406643,2.3074811594692846,-0.05008739185265575
0.124,-0.030823180725578245,2.304951951037276,-0.07104595055059613
0.127,-0.03988300694375347,2.3011054465469294,-0.09177500450294011
0.13,-0.04887152725957552,2.2959943378405785,-0.11220874986960687
0.133,-0.057775282367872056,2.2896713167605567,-0.1322864068554586
0.136,-0.06658177447553666,2.2821363833068644,-0.15194868999575453
0.139,-0.07527941681704947,2.2735476130065013,-0.1711513384129243
0.142,-0.08385748569174918,2.263957697701801,-0.1898498002417542
0.145,-0.09230607489505482,2.2533139455504316,-0.20799456582004963
0.148,-0.10061605242253116,2.2417744320793918,-0.2255584937775901
0.151,-0.10877901933202513,2.229339157288682,-0.24250532728834617
0.154,-0.11678727065508474,2.2160608130206363,-0.25880769395836817
0.157,-0.12463375825453372,2.201992091117588,-0.27444254996274464
0.16,-0.13231205553043057,2.187132991579537,-0.2893840618343084
0.163,-0.13981632388170473,2.1715888980911497,-0.3036235767134265
0.166,-0.1471412808355564,2.1554125024947606,-0.3171501563460509
0.169,-0.15428216976124134,2.138551112948036,-0.3299403058509405
0.172,-0.16123473108915465,2.1211101131356425,-0.3419966187019117
0.175,-0.16799517496019017,2.1030895030575802,-0.3533088890230976
0.178,-0.1745601552341987,2.084541974556183,-0.3638779706707304
0.181,-0.1809267447900107,2.0655202194737843,-0.37370784960734027
0.184,-0.18709241205293747,2.046024237810384,-0.3827956097707177
0.187,-0.19305499868893083,2.0261067214083153,-0.39115003044511626
0.19,-0.19881269840767568,2.0057676702675784,-0.39877208290477434
0.193,-0.20436403681982057,1.985059776230507,-0.40567482919911607
0.196,-0.20970785229632752,1.9639830392971012,-0.4118626651174089
0.199,-0.21484327778055465,1.942590151309694,-0.4173524354915983
0.202,-0.2197697235061778,1.920881112268286,-0.4221515109314405
0.205,-0.22448686057642017,1.8989086140152103,-0.42628003328179576
0.208,-0.22899460536230115,1.876672656550467,-0.4297479143809955
0.211,-0.23329310467973585,1.854173239874056,-0.43256583174430313
0.214,-0.23738272170733396,1.831463055828311,-0.4347576848989554
0.217,-0.24126402260865282,1.8085947962555657,-0.43634885581369465
0.22,-0.24493776382447127,1.785515769313486,-0.43734023980897574
0.223,-0.24840488000236852,1.7622786668444061,-0.4377586207682187
0.226,-0.25166647253251945,1.7388834888483256,-0.4376186737834987
0.229,-0.2547237986601648,1.7153829271675778,-0.43694885536491823
0.232,-0.25757826114667853,1.6917242899598297,-0.43575140094745235
0.235,-0.2602313984525471,1.6680129609097476,-0.4340693454545174
0.238,-0.2626848754168946,1.644196248174999,-0.43190548661277517
0.241,-0.2649404744094398,1.620326843597917,-0.4292901626411823
0.244,-0.26700008693196065,1.5963520553361676,-0.4262261375487708
0.247,-0.26886570564747003,1.5723772670744183,-0.4227583234560039
0.25,-0.2705394168163779,1.5483497869703355,-0.41888964839471754
0.253,-0.27202339311993085,1.5243223068662528,-0.41465132612215855
0.256,-0.2733198868521885,1.5002948267621699,-0.41006041229556
0.259,-0.2744312234627096,1.4762146548157535,-0.40511939381466877
0.262,-0.27535979543299466,1.4521871747116708,-0.39987396335902414
0.265,-0.2761080564705572,1.428159694607588,-0.3943263976076856
0.268,-0.2766785160052822,1.4041849063458387,-0.3885077960847828
0.271,-0.27707373397347623,1.3802101180840893,-0.38241997108553116
0.274,-0.2772963158757225,1.3562880216646735,-0.3760936716739861
0.277,-0.27734890809532947,1.332471308929925,-0.3695594626000691
0.28,-0.27723419346479866,1.3086545961951763,-0.3628038015001715
0.283,-0.2769548870683488,1.2849432671450947,-0.3558713174414048
0.286,-0.2765137322691095,1.2612846299373464,-0.3487625204776383
0.289,-0.27591349695014794,1.2376786845719316,-0.34149225396090077
0.292,-0.27515696995901406,1.2142308147335175,-0.33410407181293966
0.295,-0.27424695774598634,1.1908356367374369,-0.3265830505507466
0.298,-0.2731862811866724,1.1675458424260232,-0.3189575068073259
0.301,-0.27197777258006756,1.1443614317992767,-0.31124087324730415
0.304,-0.2706242728136001,1.1212824048571972,-0.30344623543316374
0.307,-0.2691286286870995,1.0983087615997849,-0.29558633088437664
0.31,-0.26749369038800924,1.0754405020270392,-0.28767354867994605
0.313,-0.2657223091105311,1.0527303179812944,-0.27973393096465315
0.316,-0.26381733481173997,1.0301255176202164,-0.27176496858012955
0.319,-0.2617816140980386,1.007678792786139,-0.26379178086791844
0.322,-0.2596179882356364,0.9853374516367288,-0.25581132692715625
0.325,-0.25732929127904064,0.963154186014319,-0.247847784079506
0.328,-0.25491834831182947,0.9410763040765763,-0.2398976170706018
0.331,-0.2523879737942538,0.9191564976658341,-0.23198404604570266
0.334,-0.24974097001246892,0.8973947667820924,-0.22411623954027307
0.337,-0.2469801256244461,0.8757911114253513,-0.21630299872060652
0.34,-0.24410821429784918,0.8543455315956107,-0.2085527621111512
0.343,-0.24112799343538208,0.8330580272928707,-0.20087361053636768
0.346,-0.23804220298332796,0.8118759066747977,-0.1932607293739556
0.349,-0.23485356431920182,0.7909045534260588,-0.1857467534083965
0.352,-0.23156477921463164,0.7700912757043203,-0.17832601623358496
0.355,-0.22817852886976556,0.749383381667249,-0.17099319758828294
0.358,-0.22469747301567777,0.7288862549995117,-0.1637788996142512
0.361,-0.2211242490814128,0.708547203858775,-0.15667696839200632
0.364,-0.21746147142246391,0.6883662282450387,-0.14969313287169775
0.367,-0.21371173060763513,0.6683960200006366,-0.14284407016559156
0.37,-0.20987759276137682,0.6485311954409014,-0.1361121661297944
0.373,-0.20596159895882427,0.6288771382505004,-0.12952454094272264
0.376,-0.201966264670897,0.6093811565870999,-0.12307443595672755
0.379,-0.19789407925694172,0.5900432504506999,-0.11676606576971432
0.382,-0.19374750550251948,0.570916111683634,-0.1106135724899019
0.385,-0.18952897920005057,0.5519470484435687,-0.10460996066399043
0.388,-0.18524090877013757,0.5331360607305038,-0.09875860838784978
0.391,-0.18088567492148977,0.5144831485444396,-0.09306263156019402
0.394,-0.17646563034746893,0.4960410037277094,-0.08753418840100141
0.397,-0.1719830994573696,0.4777569344379797,-0.08216611837189505
0.4,-0.16744037814063564,0.4596836325175841,-0.07696960125380528
0.403,-0.1628397335622989,0.441768406124189,-0.07193744954950439
0.406,-0.15818340398800562,0.4240112552577945,-0.06707154368590508
0.409,-0.15347359863707458,0.4064121799184005,-0.06237353978201514
0.412,-0.14871249756210117,0.38902387194834054,-0.05785271160871675
0.415,-0.14390225155369474,0.37179363950528116,-0.05350194183815267
0.418,-0.13904498206899882,0.35472148258922237,-0.049322242186107104
0.421,-0.1341427811827109,0.3378600930424976,-0.0453214925313701
0.424,-0.1291977115593757,0.32115677902277334,-0.04149272090152243
0.427,-0.124211806445786,0.30461154053004963,-0.037836349713471225
0.43,-0.11918706968237695,0.28827706940666004,-0.03435889915920301
0.433,-0.11412547573255524,0.272100673810271,-0.03105361884574601
0.436,-0.10902896972895156,0.25608235374088245,-0.02792039519413334
0.439,-0.10389946753563412,0.24027480104082796,-0.024964423890372452
0.442,-0.09873885582536561,0.22457263202544053,-0.022174044735882855
0.445,-0.09354899217102915,0.20908123037938717,-0.01955933838387043
0.448,-0.0883317051503902,0.1938005961026678,-0.017118737112910714
0.451,-0.0830887944634008,0.1786253455106155,-0.014841764619085485
0.454,-0.07782203106128974,0.16366086228789728,-0.012736420708486204
0.457,-0.07253315728671823,0.1488544545921796,-0.01079688356776322
0.46,-0.06722388702431474,0.13420612242346244,-0.009021857211766193
0.463,-0.0618959058609351,0.11971586578174588,-0.007409921958487285
0.466,-0.056550871255025344,0.10543637650936334,-0.005962518953577385
0.469,-0.05119041271449397,0.09126227092164782,-0.004671753313741114
0.472,-0.04581613198252845,0.07729893270326636,-0.003541538102841436
0.475,-0.0404296032308194,0.06349367001188545,-0.002567023886249105
0.478,-0.035032373259678354,0.0498464828475051,-0.0017462405927959534
0.481,-0.029625961704563043,0.036357371210125285,-0.0010771220871497547
0.484,-0.024211861248545387,0.023026335099746015,-0.000557510430497561
0.487,-0.018791537840280433,0.009853374516367287,-0.00018516006007877078
0.49,-0.013366430917055826,-0.003108818697677379,4.155381035615615e-05
0.493,-0.00793795363252163,-0.015965628227055016,0.00012673441658044124
0.496,-0.0025074930887197884,-0.028664362229432108,7.187569018286156e-05
0.499,0.002923589427948934,-0.04120502070480866,-0.00012046656291099552
0.502,0.008353958207165018,-0.05358760365318466,-0.00044766860134082807
0.505,0.013782302871864872,-0.0657594192322266,-0.0009063162325364827
0.508,0.019207338132461612,-0.07782585112660152,-0.001494827438035254
0.511,0.024627803538408044,-0.0897868993363094,-0.0022112541171774476
0.514,0.03004246322738329,-0.10153718017668321,-0.003050427001670197
0.517,0.03545010567237048,-0.11312938549005651,-0.004010448670272839
0.52,0.040849543426879534,-0.12461620711876274,-0.0050905151643909135
0.523,0.046239612868556414,-0.13589226137813495,-0.00628360555795764
0.526,0.0516191739414078,-0.14706293195284012,-0.007591267064807073
0.529,0.0569871098968589,-0.15807552700054472,-0.009008267429183928
0.532,0.06234232703385053,-0.16898273836358232,-0.01053477713813805
0.535,0.06768375443817148,-0.17973187419961933,-0.012164928038039364
0.538,0.07301034372121172,-0.19027024266632234,-0.013891695816986557
0.541,0.07832106875831259,-0.20075591929069178,-0.01572341815840452
0.544,0.08361492542688066,-0.2110308285457272,-0.017645326991623817
0.547,0.0888909313444235,-0.2212003541160956,-0.019662705491096017
0.55,0.09414812560665674,-0.2312644960017969,-0.02177311881793734
0.553,0.09938556852582442,-0.24111787051816422,-0.02396363664318387
0.556,0.1046023413693663,-0.25091855319219797,-0.02624666815691779
0.559,0.10979754609905891,-0.2605084684968977,-0.02860319057898336
0.562,0.1149703051107503,-0.2699930001169304,-0.03104117760121033
0.565,0.12011976097480104,-0.27937214805229604,-0.03355811564705853
0.568,0.12524507617733965,-0.28859322046066116,-0.036144879880859286
0.571,0.13034543286243014,-0.29765621734202574,-0.03879812849363993
0.574,0.13542003257525057,-0.30661383053872326,-0.04152165491957626
0.577,0.14046809600636875,-0.3154660600507537,-0.04431291680996016
0.58,0.14548886273720113,-0.3241602140357837,-0.04716170088471387
0.583,0.15048159098673286,-0.33274898433614664,-0.0500725965621228
0.586,0.15544555735957447,-0.34123237095184256,-0.05304305609173823
0.589,0.16038005659542365,-0.3495576820405379,-0.05606208082902657
0.592,0.1652844013199988,-0.3577776094445662,-0.05913505798274547
0.595,0.17015792179750475,-0.365839461321594,-0.06225048245000105
0.598,0.17499996568468834,-0.37384862135628827,-0.0654234959086185
0.601,0.1798098977865371,-0.38169970586398194,-0.06863338509655387
0.604,0.18458709981367127,-0.38939271484467514,-0.07187687192175049
0.607,0.18933097014147512,-0.3970330319830348,-0.0751706491235593
0.61,0.19404092357101127,-0.40451527359439393,-0.07849251728683651
0.613,0.19871639109175768,-0.411892131521086,-0.08184971789496182
0.616,0.20335681964620442,-0.41916360576311107,-0.08523977777942171
0.619,0.2079616718963445,-0.4263296963204691,-0.08866023642586558
0.622,0.21253042599209032,-0.4333904031931601,-0.09210864701152609
0.625,0.21706257534164428,-0.4403457263811841,-0.09558257740898685
0.628,0.22155762838385062,-0.44714297404220754,-0.09906793687729318
0.631,0.22601510836255187,-0.4538875298608974,-0.10258543924592173
0.634,0.23043455310297228,-0.46047401015258677,-0.10610912274504486
0.637,0.23481551479014784,-0.4670077986019426,-0.10966067663972884
0.64,0.23915755974942035,-0.473383511524298,-0.11321324544176271
0.643,0.2434602682290117,-0.47970653260431967,-0.11678948109905682
0.646,0.24772323418469186,-0.4859241699996744,-0.12037470696083136
0.649,0.2519460650665531,-0.4919837318680287,-0.12395336532090796
0.652,0.25612838160790075,-0.49799060189404937,-0.12754952691906726
0.655,0.2602698176162695,-0.5038920882354031,-0.13114790190330955
0.658,0.2643700197665727,-0.5096881908920896,-0.1347462771009304
0.661,0.2684286473963902,-0.5153789098641093,-0.13834246367144898
0.664,0.2724453723034004,-0.5209642451514619,-0.14193429772705
0.667,0.27641987854495825,-0.5264968885964809,-0.14553420600013767
0.67,0.28035186223982306,-0.531924148356833,-0.14912592556217005
0.673,0.2842410313720353,-0.5371933325901844,-0.15269238690161482
0.676,0.28808710559694395,-0.542462516823536,-0.15627645636652598
0.679,0.291889816049381,-0.5475736255298869,-0.15983116482941132
0.682,0.2956489051539837,-0.5526320423939044,-0.16338505828676772
0.685,0.2993641264376579,-0.5575850755732547,-0.16692096906366286
0.688,0.30303524434418205,-0.5624327250679381,-0.17043693826812678
0.691,0.3066620340509438,-0.567227682720288,-0.1739471949530069
0.694,0.310244281287805,-0.5719172566879709,-0.1774340582572526
0.697,0.31378178215808883,-0.5765014469709866,-0.18089565144727313
0.7,0.31727434296168067,-0.5810329454116688,-0.1843468459945773
0.703,0.3207217800202356,-0.5854590601676841,-0.18776947190595386
0.706,0.324123919504484,-0.5898324830813659,-0.19117881626739458
0.709,0.32748059726362555,-0.5941005223103806,-0.19455639388083532
0.712,0.3307916586568023,-0.5982631778547283,-0.19790046891585508
0.715,0.3340569583866403,-0.6023731415567424,-0.20122693948225046
0.718,0.3372763603348487,-0.606430413416423,-0.20453464263344875
0.721,0.34044973739986634,-0.6103823015914367,-0.20780449429033063
0.724,0.3435769713365419,-0.6142288060817833,-0.21103487290123923
0.727,0.34665795259783777,-0.6180226187297964,-0.2142424556680253
0.73,0.349692580178543,-0.6217637395354759,-0.21742616633962014
0.733,0.35268076146098404,-0.6253994766564884,-0.22056636364451124
0.736,0.35562241206271916,-0.6289825219351675,-0.2236802815958764
0.739,0.3585174556862029,-0.6324601835291794,-0.22674801582171034
0.742,0.36136582397040684,-0.6358851532808579,-0.22978716236588567
0.745,0.3641674563443828,-0.6392574311902028,-0.23279675266578048
0.748,0.3669222998827533,-0.6425243254148808,-0.2357565032118427
0.751,0.36963030916311507,-0.6457385277972252,-0.23868453166822312
0.754,0.3722914461253409,-0.6489000383372361,-0.24157993366335875
0.757,0.3749056799327635,-0.6519561651925799,-0.24442206939788128
0.76,0.3774729868352285,-0.6549596002055903,-0.2472295565460113
0.763,0.3799933500339975,-0.6579103433762672,-0.2500015554015654
0.766,0.382466759548489,-0.6607557028622769,-0.2527170925269193
0.769,0.3848932120848396,-0.6636010623482866,-0.25541554443014397
0.772,0.38727271090626936,-0.6663410381496294,-0.25805570023230484
0.775,0.3896052657052363,-0.6690283221086387,-0.2606569571994646
0.778,0.3918908924773631,-0.671610222382981,-0.2631979294465867
0.781,0.39412961339712,-0.6741921226573233,-0.26571908065831457
0.784,0.39632145669524776,-0.6766686392469984,-0.2681783008063615
0.787,0.3984664565379037,-0.6790924639943401,-0.2705955677894186
0.79,0.40056465290751503,-0.6814635968993483,-0.2729702291610942
0.793,0.4026160914853224,-0.683782037962023,-0.27530165155213804
0.796,0.404620823535598,-0.6860477871823641,-0.2775892206345028
0.799,0.40657890579152,-0.6882608445603717,-0.27983234108050337
0.802,0.4084904003426885,-0.6903685182537124,-0.2820089124054476
0.805,0.4103553745242656,-0.6924761919470529,-0.2841613270955701
0.808,0.41217390080772226,-0.6944784819557265,-0.28624590493471713
0.811,0.41394605669317686,-0.6964807719644001,-0.2883054691172831
0.814,0.4156719246033074,-0.6983776782884066,-0.2902959936341314
0.817,0.417351591778822,-0.7002745846124131,-0.29226071257024394
0.82,0.41898515017546956,-0.7020661072517527,-0.29415527337998293
0.823,0.4205726963625758,-0.7038049380487587,-0.29600114050846205
0.826,0.4221143314230868,-0.7055437688457646,-0.29782013627605486
0.829,0.42361016085510433,-0.7071772159581036,-0.29956745420507713
0.832,0.42506029447489607,-0.7088106630704425,-0.30128726917166865
0.835,0.42646484632136494,-0.7103387264981145,-0.30293449583213244
0.838,0.4278239345619602,-0.7118667899257863,-0.3045536509500423
0.841,0.42913768140001535,-0.7132894696687913,-0.30609938918071167
0.844,0.4304062129834952,-0.7147121494117962,-0.30761654960162516
0.847,0.4316296593151378,-0.7160821373124675,-0.3090822889698361
0.85,0.43280815416397284,-0.7173994333708055,-0.31049632455549836
0.853,0.4339418349782028,-0.7186640375868099,-0.3118583912032644
0.856,0.4350308427994296,-0.7198759499604807,-0.31316824122234793
0.859,0.43607532217821077,-0.7210878623341515,-0.3144486218861624
0.862,0.4370754210909306,-0.7221943910231553,-0.31565341756595383
0.865,0.43803129085796977,-0.7233009197121592,-0.31682843554027385
0.868,0.4389430860631575,-0.7243547565588294,-0.31795051224845977
0.871,0.43981096447449197,-0.7253559015631662,-0.3190194786537608
0.874,0.4406350869661123,-0.7263043547251694,-0.32003518250819113
0.877,0.44141561744150815,-0.7272528078871727,-0.32102074722958684
0.88,0.44215272275795026,-0.728095877364509,-0.32192957460555627
0.883,0.44284657265212857,-0.7289389468418452,-0.3228081142815633
0.886,0.4434973396669813,-0.7297293244768479,-0.3236330140824654
0.889,0.44410519907970114,-0.7305197021118507,-0.32442759773802743
0.892,0.44467032883090374,-0.7312573879045199,-0.3251684631395306
0.895,0.4451929094549436,-0.731889690012522,-0.3258321004967515
0.898,0.44567312401136244,-0.7325746839628577,-0.32648884797336336
0.901,0.4461111580174566,-0.7331542942285264,-0.327068311203759
0.904,0.44650719938194827,-0.7337339044941951,-0.3276174707872849
0.907,0.4468614383397472,-0.7342608229175301,-0.32811284744545394
0.91,0.4471740673877874,-0.7347877413408654,-0.3285780229620803
0.913,0.4474452812219271,-0.7352092760795335,-0.3289659212923763
0.916,0.4476752766748954,-0.7356835026605352,-0.3293473155987112
0.919,0.4478642526552744,-0.7360523455568697,-0.32965153365798927
0.922,0.4480124100875015,-0.7364211884532044,-0.3299258314784222
0.925,0.448119951852879,-0.7367373395072054,-0.33014670110818706
0.928,0.44818708273157803,-0.7370534905612065,-0.33033785375175384
0.931,0.4482140093456225,-0.7372642579305405,-0.3304521689942727
0.934,0.4482009401028411,-0.7375277171422082,-0.33056061617504
0.937,0.4481480851417736,-0.7377384845115422,-0.3306160891692417
0.94,0.4480556562775185,-0.7378965600385428,-0.3306187274729926
0.943,0.4479238669485099,-0.7380019437232097,-0.3305686844480167
0.946,0.4477529321642104,-0.7381073274078768,-0.3304897200987657
0.949,0.44754306845370806,-0.7382127110925438,-0.33038198189388773
0.952,0.4472944938152035,-0.7382127110925438,-0.33019848093608845
0.955,0.4470074276663774,-0.7382654029348773,-0.33001011870100116
0.958,0.44668209079562415,-0.7382127110925438,-0.32974639724272353
0.961,0.44631870531413975,-0.7382127110925438,-0.32947814146126525
0.964,0.4459174946088538,-0.7381073274078768,-0.3291349701901574
0.967,0.4454786832961916,-0.7380019437232097,-0.32876413415984557
0.97,0.44500249717665574,-0.7378965600385428,-0.32836581187521563
0.973,0.44448916319021603,-0.7377384845115422,-0.32791676163375355
0.976,0.4439389093724956,-0.7375804089845417,-0.3274406423391167
0.979,0.44335196481174155,-0.7373696416152076,-0.32691427940263196
0.982,0.44272855960657054,-0.7371588742458736,-0.32636128659607666
0.985,0.4420689248244762,-0.736895415034206,-0.3257585638322576
0.988,0.4413732924610889,-0.7365792639802049,-0.3251064149015086
0.991,0.44064189540017673,-0.7363158047685373,-0.3244515918263148
0.994,0.4398749673743763,-0.7359469618722027,-0.3237246458428065
0.997,0.43907274292664333,-0.7356308108182016,-0.3229954378872984
1.0,0.438235457372413,-0.7352619679218669,-0.3222178648007798
1.003,0.4373633467624584,-0.7348404331831989,-0.3213922711933786
1.006,0.4364566478464383,-0.7344188984445308,-0.32054201053017367
1.009,0.43551559803712264,-0.7339973637058627,-0.3196673008120302
1.012,0.43454043537528686,-0.733523137124861,-0.3187454633640833
1.015,0.43353139849526534,-0.7330489105438595,-0.31779971935351004
1.018,0.43248872659115206,-0.7325219921205242,-0.31680750357221943
1.021,0.43141265938364226,-0.7319950736971891,-0.31579194139942957
1.024,0.43030343708750146,-0.7314681552738539,-0.3147532613343935
1.027,0.42916130037965694,-0.7308885450081852,-0.3136690784083082
1.03,0.4279864903678974,-0.7302562429001831,-0.31253980646809615
1.033,0.42677924856017607,-0.7296766326345144,-0.31141084496767774
1.036,0.42553981683450504,-0.7290443305265122,-0.31023739087648633
1.039,0.42426843740943354,-0.72841202841851,-0.3090422330873572
1.042,0.4229653528150997,-0.7277270344681744,-0.3078033218869176
1.045,0.4216308058648494,-0.7270420405178386,-0.3065433214411608
1.048,0.42026503962741046,-0.726357046567503,-0.30526247295934045
1.051,0.41886829739961623,-0.7256193607748338,-0.30393894620795253
1.054,0.4174408226796683,-0.7248816749821646,-0.3025952027499707
1.057,0.41598285914093175,-0.7240912973471619,-0.301209568149539
1.06,0.4144946506062516,-0.7233536115544926,-0.2998262024860497
1.063,0.4129764410227871,-0.7225632339194898,-0.2984015927579865
1.066,0.4114284744373496,-0.7217201644421537,-0.29693622622710836
1.069,0.40985099497224287,-0.7209297868071509,-0.29547379042803773
1.072,0.4082442468015913,-0.7200867173298147,-0.2939712595481406
1.075,0.4066084741281544,-0.7192436478524785,-0.29245056217966386
1.078,0.40494392116061373,-0.7183478865328087,-0.2908906099300352
1.081,0.40325083209133145,-0.717452125213139,-0.2893131664778924
1.084,0.40152945107456606,-0.7165563638934692,-0.2877184834581317
1.087,0.39978002220514447,-0.7156606025737995,-0.28610681158830065
1.09,0.39800278949757706,-0.7147121494117962,-0.284457429153704
1.093,0.39619799686561413,-0.713763696249793,-0.28279174668956464
1.096,0.3943658881022317,-0.7128152430877897,-0.2811100163931244
1.099,0.3925067068600442,-0.7118667899257863,-0.27941248943680125
1.102,0.3906206966321324,-0.7108656449214495,-0.2776788334310667
1.105,0.3887081007332848,-0.7098644999171128,-0.2759300815407639
1.108,0.3867691622816408,-0.708863354912776,-0.2741664859517678
1.111,0.3848041241807335,-0.7078095180661058,-0.27236802168621493
1.114,0.38281322910192156,-0.7067556812194354,-0.2705554245137404
1.117,0.38079671946720756,-0.7057545362150986,-0.2687490121398101
1.12,0.3787548374324321,-0.7046480075260948,-0.2668888415376332
1.123,0.37668782487084246,-0.7035941706794245,-0.2650353577450367
1.126,0.37459592335702424,-0.7024876419904207,-0.2631490068983003
1.129,0.37247937415119414,-0.7014338051437504,-0.2612696247484348
1.132,0.37033841818384633,-0.7003272764547467,-0.25935809577325214
1.135,0.3681732960407445,-0.6991680559234092,-0.25741500763572117
1.138,0.3659842479482582,-0.6980615272344054,-0.2554795230664964
1.141,0.36377151375903216,-0.6969023067030682,-0.2535132070515364
1.144,0.3615353329379884,-0.6957430861717309,-0.2515357082984003
1.147,0.35927594454865014,-0.6945838656403934,-0.24954727439620505
1.15,0.3569935872397876,-0.6934246451090561,-0.24754815153795856
1.153,0.35468849923237383,-0.6922654245777189,-0.2455385845139332
1.156,0.35236091830685207,-0.691053512204048,-0.24350025015939375
1.159,0.3500110817907026,-0.6898415998303771,-0.24145220462085926
1.162,0.3476392265463098,-0.6886296874567064,-0.23939469192427645
1.165,0.34524558895911894,-0.6874177750830355,-0.23732795461950973
1.168,0.3428304049260825,-0.6862058627093646,-0.23525223377530324
1.171,0.3403939098443866,-0.6849412584933603,-0.23314983299228959
1.174,0.33793633860045624,-0.6837293461196894,-0.2310569918213719
1.177,0.33545792555923104,-0.6824647419036851,-0.22893820658632622
1.18,0.33295890455371085,-0.6812001376876807,-0.2268116516263272
1.183,0.33043950887476103,-0.6799355334716763,-0.22467756374687936
1.186,0.3278999712611791,-0.6786182374133385,-0.2225189005451457
1.189,0.3253405238900114,-0.6773536331973341,-0.22037058588322328
1.192,0.322761398367122,-0.6760890289813298,-0.2182154404146837
1.195,0.3201628257180026,-0.6747717329229919,-0.21603682472725844
1.198,0.3175450363788258,-0.673454436864654,-0.2138521136536682
1.201,0.3149082601877309,-0.6721371408063161,-0.2116615376188729
1.204,0.31225272637634366,-0.6708198447479782,-0.20946532542991175
1.207,0.3095786635615208,-0.6695025486896404,-0.2072637042743709
1.21,0.30688629973732,-0.668132560788969,-0.20504072931454673
1.213,0.30417586226718607,-0.6668152647306311,-0.20282910812236168
1.216,0.3014475778763547,-0.6654452768299597,-0.20059686690965167
1.219,0.2987016726444641,-0.6641279807716219,-0.19837613870647397
1.222,0.29593837199837725,-0.6627579928709505,-0.1961355214391412
1.225,0.2931579007052029,-0.6613880049702792,-0.19389111908868936
1.228,0.29036048286552035,-0.6600180170696077,-0.19164315013627456
1.231,0.28754634190679557,-0.6586480291689364,-0.18939183139164803
1.234,0.28471570057699325,-0.6572253494259314,-0.18712237579876323
1.237,0.281868780938373,-0.65585536152526,-0.18486515122502092
1.24,0.2790058043614743,-0.6544853736245886,-0.18260521811094838
1.243,0.27612699151927916,-0.6530626938815838,-0.1803282369349977
1.246,0.27323256238155497,-0.6516400141385789,-0.1780492708134366
1.249,0.27032273620936964,-0.6502700262379074,-0.17578277276756973
1.252,0.26739773154978,-0.6488473464949026,-0.17350030857483106
1.255,0.2644577662306853,-0.6474246667518976,-0.17121648117185265
1.258,0.2615030573558467,-0.6460019870088928,-0.16893149466077745
1.261,0.2585338213000686,-0.6445793072658879,-0.16664555143840104
1.264,0.25555027370453515,-0.6431566275228829,-0.1643588521983585
1.267,0.25255262947230567,-0.6416812559375445,-0.16205828847011844
1.27,0.24954110276395766,-0.6402585761945396,-0.15977083115766683
1.273,0.24651590699338316,-0.6388358964515347,-0.15748321043368108
1.276,0.24347725482372667,-0.6373605248661963,-0.15518279092743106
1.279,0.24042535816347024,-0.6359378451231914,-0.15289558418344876
1.282,0.23736042816265476,-0.634462473537853,-0.1505962843720818
